pl_name,discoverymethod,disc_facility,pl_rade,pl_eqt,st_teff
"Wolf 327 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.49695306,988.25,3466.00
"Kepler-302 c","Transit","Kepler",9.32000000,352.00,5938.00
"Kepler-210 c","Transit","Kepler",3.23000000,497.00,3914.00
"TOI-5181 A b","Transit","Transiting Exoplanet Survey Satellite (TESS)",13.34989601,1585.00,6060.00
"Kepler-1484 b","Transit","Kepler",2.30000000,624.00,6283.00
"Kepler-1145 b","Transit","Kepler",1.60000000,965.00,5194.00
"Kepler-1152 b","Transit","Kepler",0.91000000,840.00,3900.00
"Kepler-1411 b","Transit","Kepler",3.24000000,444.00,6167.00
"Kepler-1304 b","Transit","Kepler",2.31000000,627.00,5295.00
"Kepler-348 b","Transit","Kepler",1.49000000,1060.00,6361.00
"Kepler-1964 b","Transit","Kepler",14.68000000,997.00,4798.00
"Kepler-1982 b","Transit","Kepler",1.04000000,1554.00,6597.00
"Kepler-256 e","Transit","Kepler",1.80000000,825.00,5936.00
"Kepler-1585 b","Transit","Kepler",1.72000000,1064.00,5448.00
"Kepler-1240 b","Transit","Kepler",1.14000000,1052.00,5658.00
"Kepler-584 b","Transit","Kepler",4.02000000,656.00,6466.00
"Kepler-1165 c","Transit","Kepler",2.02000000,628.00,6225.00
"Kepler-517 b","Transit","Kepler",3.12000000,462.00,5598.00
"Kepler-230 c","Transit","Kepler",2.13000000,358.00,5588.00
"Kepler-1588 b","Transit","Kepler",0.78000000,925.00,5678.00
"Kepler-908 b","Transit","Kepler",1.17000000,1764.00,5986.00
"K2-225 b","Transit","K2",3.49000000,902.00,5742.00
"Kepler-600 b","Transit","Kepler",2.81000000,527.00,5302.00
"Kepler-769 b","Transit","Kepler",2.47000000,1037.00,6049.00
"Kepler-1264 b","Transit","Kepler",1.21000000,1677.00,5580.00
"Kepler-42 b","Transit","Kepler",0.78000000,519.00,3068.00
"Kepler-323 b","Transit","Kepler",1.38100000,1838.00,6004.00
"Kepler-986 b","Transit","Kepler",2.09000000,444.00,5734.00
"Kepler-780 b","Transit","Kepler",0.97000000,2173.00,5735.00
"KOI-1783.01","Transit","Kepler",10.52000000,412.00,5791.00
"Kepler-1547 b","Transit","Kepler",0.82000000,2210.00,6103.00
"Kepler-1802 b","Transit","Kepler",1.24000000,557.00,4141.00
"Kepler-253 c","Transit","Kepler",2.70000000,687.00,5216.00
"Kepler-1754 b","Transit","Kepler",2.20000000,672.00,4723.00
"Kepler-556 b","Transit","Kepler",2.13000000,797.00,5957.00
"Kepler-391 b","Transit","Kepler",2.16000000,1279.00,5214.00
"K2-416 b","Transit","K2",2.66000000,447.00,3746.00
"Kepler-1200 b","Transit","Kepler",1.05000000,1182.00,4493.00
"Kepler-499 b","Transit","Kepler",2.10000000,841.00,5210.00
"Kepler-1192 b","Transit","Kepler",2.57000000,600.00,5831.00
"Kepler-1593 b","Transit","Kepler",1.91000000,187.00,4366.00
"Kepler-1922 b","Transit","Kepler",1.47000000,740.00,5933.00
"Kepler-1990 b","Transit","Kepler",3.27000000,1554.00,5751.00
"Kepler-80 d","Transit","Kepler",1.47000000,851.00,4613.00
"Kepler-1762 b","Transit","Kepler",2.74000000,735.00,6616.00
"Kepler-1121 b","Transit","Kepler",1.87000000,1008.00,6154.00
"Kepler-632 b","Transit","Kepler",2.42000000,524.00,5275.00
"Kepler-444 d","Transit","Kepler",0.65000000,783.00,5051.00
"Kepler-200 b","Transit","Kepler",2.54000000,1045.00,6034.00
"KOI-1783.02","Transit","Kepler",4.40000000,290.00,6215.00
"Kepler-1318 b","Transit","Kepler",2.72000000,202.00,4477.00
"Kepler-660 b","Transit","Kepler",2.52000000,649.00,4856.00
"Kepler-1180 b","Transit","Kepler",1.71000000,765.00,6205.00
"Kepler-384 c","Transit","Kepler",1.61000000,531.00,5610.00
"Kepler-196 b","Transit","Kepler",3.68000000,756.00,5313.00
"Kepler-270 b","Transit","Kepler",1.83000000,1001.00,6432.00
"Kepler-1848 b","Transit","Kepler",1.25000000,774.00,4847.00
"Kepler-652 b","Transit","Kepler",2.57000000,1022.00,5392.00
"Kepler-1777 b","Transit","Kepler",2.59000000,819.00,5771.00
"Kepler-1786 b","Transit","Kepler",2.63000000,434.00,6032.00
"Kepler-1838 b","Transit","Kepler",1.75000000,1097.00,5877.00
"Kepler-55 b","Transit","Kepler",1.90000000,400.00,4500.00
"Kepler-538 b","Transit","Kepler",2.13000000,381.00,5564.00
"Kepler-257 b","Transit","Kepler",2.67000000,1237.00,5188.00
"Kepler-1804 b","Transit","Kepler",3.14000000,913.00,5109.00
"Kepler-1085 b","Transit","Kepler",6.43000000,313.00,6063.00
"Kepler-1408 b","Transit","Kepler",0.84000000,1512.00,6295.00
"Kepler-331 b","Transit","Kepler",1.99000000,538.00,4345.00
"Kepler-172 b","Transit","Kepler",2.59000000,1256.00,5527.00
"Kepler-1604 b","Transit","Kepler",1.39000000,1612.00,5017.00
"Kepler-1388 c","Transit","Kepler",2.30000000,616.00,3990.00
"Kepler-29 c","Transit","Kepler",3.50000000,759.00,5966.00
"Kepler-341 b","Transit","Kepler",1.25000000,1095.00,6000.00
"Kepler-394 c","Transit","Kepler",1.81000000,926.00,6426.00
"Kepler-712 c","Transit","Kepler",4.48000000,244.00,5330.00
"Kepler-1047 b","Transit","Kepler",1.79000000,468.00,5798.00
"Kepler-1749 b","Transit","Kepler",1.38000000,428.00,4023.00
"Kepler-1581 b","Transit","Kepler",0.75000000,1117.00,5989.00
"Kepler-298 c","Transit","Kepler",2.08000000,416.00,4463.00
"Kepler-1401 b","Transit","Kepler",1.37000000,808.00,6038.00
"Kepler-213 b","Transit","Kepler",1.21000000,1290.00,5822.00
"Kepler-246 c","Transit","Kepler",1.46000000,661.00,5122.00
"Kepler-62 e","Transit","Kepler",1.54000000,255.00,4807.00
"Kepler-976 b","Transit","Kepler",3.81000000,322.00,5308.00
"Kepler-507 b","Transit","Kepler",1.22000000,1345.00,6036.00
"Kepler-228 b","Transit","Kepler",1.56000000,1336.00,6014.00
"Kepler-24 d","Transit","Kepler",1.61000000,1234.00,6038.00
"Kepler-1026 b","Transit","Kepler",2.55000000,425.00,4847.00
"Kepler-564 b","Transit","Kepler",4.74000000,1129.00,5776.00
"Kepler-30 d","Transit","Kepler",9.37000000,321.00,5461.00
"Kepler-245 b","Transit","Kepler",2.98000000,821.00,5257.00
"Kepler-49 d","Transit","Kepler",1.51000000,697.00,3816.00
"Kepler-52 d","Transit","Kepler",1.96000000,326.00,4222.00
"Kepler-1942 b","Transit","Kepler",1.60000000,1011.00,5834.00
"K2-11 b","Transit","K2",7.55000000,734.00,5433.00
"Kepler-1542 e","Transit","Kepler",0.85000000,1065.00,5574.00
"Kepler-1135 b","Transit","Kepler",2.07000000,457.00,5886.00
"Kepler-299 c","Transit","Kepler",1.98000000,933.00,5896.00
"Kepler-240 b","Transit","Kepler",1.54000000,884.00,4988.00
"Kepler-1941 b","Transit","Kepler",1.99000000,670.00,6418.00
"Kepler-1487 c","Transit","Kepler",7.97000000,991.00,5745.00
"Kepler-676 b","Transit","Kepler",3.07000000,400.00,3672.00
"Kepler-309 b","Transit","Kepler",0.99000000,531.00,3883.00
"Kepler-373 c","Transit","Kepler",1.43000000,671.00,5803.00
"Kepler-307 c","Transit","Kepler",3.21000000,792.00,5671.00
"Kepler-324 b","Transit","Kepler",1.04000000,909.00,5319.00
"Kepler-1259 b","Transit","Kepler",1.48000000,1701.00,5166.00
"Kepler-379 c","Transit","Kepler",2.12000000,523.00,6273.00
"Kepler-538 b","Transit","Kepler",2.21500000,417.00,5534.00
"Kepler-306 c","Transit","Kepler",2.58000000,803.00,5219.00
"Kepler-372 c","Transit","Kepler",2.47000000,792.00,6517.00
"Kepler-1810 b","Transit","Kepler",3.79000000,380.00,5783.00
"Kepler-1835 b","Transit","Kepler",2.70000000,816.00,5913.00
"Kepler-190 b","Transit","Kepler",1.43000000,1186.00,5239.00
"Kepler-1877 b","Transit","Kepler",0.53000000,1278.00,5615.00
"K2-242 b","Transit","K2",2.54000000,416.00,3459.00
"Kepler-521 b","Transit","Kepler",4.30000000,953.00,6658.00
"Kepler-1947 b","Transit","Kepler",1.44000000,1297.00,6040.00
"Kepler-1114 b","Transit","Kepler",2.81000000,871.00,5469.00
"Kepler-131 b","Transit","Kepler",1.98000000,700.00,5791.00
"Kepler-1181 b","Transit","Kepler",1.57000000,1358.00,6680.00
"Kepler-376 c","Transit","Kepler",2.03000000,868.00,6337.00
"Kepler-576 b","Transit","Kepler",4.06000000,626.00,5589.00
"Kepler-937 c","Transit","Kepler",2.40000000,377.00,6126.00
"KOI-351 c","Transit","Kepler",1.36000000,981.00,6330.00
"Kepler-238 c","Transit","Kepler",1.70000000,931.00,5779.00
"Kepler-1995 b","Transit","Kepler",5.40000000,391.00,4836.00
"Kepler-1173 b","Transit","Kepler",0.91000000,1643.00,5178.00
"Kepler-204 c","Transit","Kepler",1.47000000,669.00,6098.00
"Kepler-1119 b","Transit","Kepler",1.68000000,938.00,6057.00
"Kepler-1191 b","Transit","Kepler",1.73000000,952.00,5288.00
"Kepler-384 c","Transit","Kepler",1.33000000,499.00,5889.00
"Kepler-1529 b","Transit","Kepler",1.94000000,817.00,5057.00
"Kepler-976 b","Transit","Kepler",3.79000000,324.00,5327.00
"Kepler-344 c","Transit","Kepler",3.10000000,359.00,5752.00
"Kepler-217 d","Transit","Kepler",1.14000000,1533.00,6765.00
"Kepler-30 d","Transit","Kepler",9.36000000,308.00,5485.00
"Kepler-85 d","Transit","Kepler",1.27000000,644.00,5695.00
"Kepler-1370 b","Transit","Kepler",1.77000000,793.00,6292.00
"Kepler-1693 c","Transit","Kepler",0.95000000,957.00,5693.00
"Kepler-1587 b","Transit","Kepler",1.32000000,981.00,5855.00
"Kepler-1449 b","Transit","Kepler",1.72000000,867.00,6269.00
"Kepler-1025 b","Transit","Kepler",2.00000000,598.00,6290.00
"Kepler-771 b","Transit","Kepler",1.67000000,890.00,5982.00
"Kepler-467 b","Transit","Kepler",2.28000000,719.00,5747.00
"Kepler-224 e","Transit","Kepler",2.00000000,540.00,5195.00
"Kepler-1122 b","Transit","Kepler",2.01000000,479.00,5674.00
"Kepler-181 b","Transit","Kepler",1.33000000,1031.00,5324.00
"Kepler-342 e","Transit","Kepler",0.83000000,1820.00,6475.00
"Kepler-1121 b","Transit","Kepler",1.53000000,981.00,6314.00
"Kepler-1513 b","Transit","Kepler",9.16000000,346.00,5650.00
"Kepler-1102 b","Transit","Kepler",3.40000000,546.00,6098.00
"KOI-1599.02","Transit","Kepler",64.05000000,755.00,5823.00
"Kepler-1139 b","Transit","Kepler",1.03000000,1613.00,5285.00
"Kepler-1827 b","Transit","Kepler",1.24000000,1329.00,5423.00
"Kepler-1304 b","Transit","Kepler",2.94000000,715.00,5392.00
"Kepler-874 b","Transit","Kepler",3.10000000,560.00,6026.00
"Kepler-106 d","Transit","Kepler",1.31000000,649.00,5854.00
"Kepler-1357 b","Transit","Kepler",1.26000000,1219.00,5900.00
"Kepler-835 b","Transit","Kepler",2.37000000,859.00,6188.00
"Kepler-1772 b","Transit","Kepler",1.54000000,1155.00,5541.00
"Kepler-1198 b","Transit","Kepler",1.79000000,941.00,5725.00
"Kepler-1107 b","Transit","Kepler",1.38000000,1879.00,5203.00
"Kepler-795 b","Transit","Kepler",1.76000000,579.00,5616.00
"Kepler-205 c","Transit","Kepler",1.85000000,407.00,4303.00
"Kepler-50 b","Transit","Kepler",1.54000000,1198.00,6225.00
"CoRoT-9 b","Transit","CoRoT",11.94879400,420.00,5625.00
"Kepler-254 c","Transit","Kepler",2.28000000,764.00,5941.00
"Kepler-755 c","Transit","Kepler",1.29000000,1047.00,5095.00
"Kepler-58 c","Transit","Kepler",2.93000000,799.00,6100.00
"Kepler-1839 b","Transit","Kepler",1.19000000,1049.00,5926.00
"Kepler-861 b","Transit","Kepler",2.10000000,927.00,5078.00
"Kepler-1019 b","Transit","Kepler",1.71000000,1164.00,4575.00
"Kepler-427 b","Transit","Kepler",10.10000000,898.00,6195.00
"K2-6 b","Transit","K2",2.50000000,615.00,5850.00
"Kepler-267 c","Transit","Kepler",2.02000000,487.00,3807.00
"Kepler-1039 b","Transit","Kepler",1.10000000,1305.00,4674.00
"Kepler-184 c","Transit","Kepler",2.04000000,634.00,5783.00
"Kepler-290 b","Transit","Kepler",2.18000000,596.00,5153.00
"Kepler-929 b","Transit","Kepler",1.12000000,1831.00,5822.00
"Kepler-801 b","Transit","Kepler",2.05000000,524.00,4482.00
"Kepler-893 b","Transit","Kepler",3.31000000,1034.00,6108.00
"Kepler-1134 b","Transit","Kepler",2.40000000,586.00,5276.00
"Kepler-1711 b","Transit","Kepler",1.94000000,685.00,5757.00
"Kepler-1261 b","Transit","Kepler",2.41000000,409.00,5136.00
"Kepler-553 c","Transit","Kepler",11.83000000,242.00,5551.00
"Kepler-66 b","Transit","Kepler",3.12000000,699.00,5964.00
"Kepler-571 b","Transit","Kepler",2.51000000,978.00,5631.00
"Kepler-890 b","Transit","Kepler",8.76000000,540.00,6228.00
"Kepler-1004 b","Transit","Kepler",7.10000000,1661.00,4994.00
"Kepler-1227 b","Transit","Kepler",2.13000000,401.00,5840.00
"K2-198 b","Transit","K2",4.18900000,715.80,5212.90
"Kepler-525 b","Transit","Kepler",3.64000000,829.00,5546.00
"Kepler-1003 b","Transit","Kepler",1.30000000,1155.00,6068.00
"Kepler-274 b","Transit","Kepler",1.80000000,842.00,6020.00
"Kepler-1305 b","Transit","Kepler",1.76000000,725.00,5835.00
"Kepler-332 c","Transit","Kepler",1.30000000,619.00,5141.00
"Kepler-242 b","Transit","Kepler",2.20000000,692.00,4951.00
"Kepler-1199 b","Transit","Kepler",1.08000000,791.00,5934.00
"Kepler-1844 b","Transit","Kepler",1.92000000,1077.00,5787.00
"Kepler-989 b","Transit","Kepler",2.56000000,805.00,5185.00
"Kepler-390 b","Transit","Kepler",0.84000000,790.00,5309.00
"Kepler-342 e","Transit","Kepler",0.83000000,1820.00,6475.00
"Kepler-990 b","Transit","Kepler",2.85000000,903.00,5539.00
"Kepler-1724 b","Transit","Kepler",2.45000000,999.00,6092.00
"Kepler-1060 b","Transit","Kepler",2.62000000,484.00,5504.00
"Kepler-546 b","Transit","Kepler",7.43000000,1257.00,5818.00
"Kepler-279 d","Transit","Kepler",3.20000000,574.00,6781.00
"Kepler-1117 b","Transit","Kepler",1.14000000,946.00,5549.00
"Kepler-290 c","Transit","Kepler",3.44000000,438.00,5153.00
"Kepler-159 b","Transit","Kepler",1.64000000,448.00,3894.00
"Kepler-245 b","Transit","Kepler",2.56000000,753.00,5103.00
"Kepler-646 b","Transit","Kepler",1.61000000,632.00,5654.00
"Kepler-576 b","Transit","Kepler",4.06000000,626.00,5589.00
"Kepler-199 c","Transit","Kepler",3.90000000,500.00,5980.00
"Kepler-1585 b","Transit","Kepler",1.72000000,1064.00,5448.00
"Kepler-900 b","Transit","Kepler",1.55000000,654.00,4735.00
"PH2 b","Transit","Kepler",11.24000000,306.00,6007.00
"Kepler-259 c","Transit","Kepler",2.71000000,530.00,5926.00
"Kepler-1566 b","Transit","Kepler",0.82000000,1871.00,5102.00
"Kepler-334 d","Transit","Kepler",1.39000000,631.00,5827.00
"Kepler-1296 b","Transit","Kepler",1.04000000,871.00,5494.00
"Kepler-900 b","Transit","Kepler",2.19000000,720.00,4848.00
"Kepler-1577 b","Transit","Kepler",2.65000000,1125.00,4934.00
"Kepler-982 b","Transit","Kepler",2.72000000,955.00,6283.00
"Kepler-575 b","Transit","Kepler",2.03000000,803.00,5684.00
"Kepler-563 b","Transit","Kepler",3.33000000,546.00,5157.00
"Kepler-393 c","Transit","Kepler",1.12000000,901.00,6194.00
"Kepler-483 b","Transit","Kepler",2.35000000,679.00,6543.00
"Kepler-24 c","Transit","Kepler",4.75000000,864.00,6038.00
"Kepler-805 b","Transit","Kepler",2.75000000,752.00,6034.00
"Kepler-309 b","Transit","Kepler",1.34000000,699.00,4680.00
"Kepler-661 b","Transit","Kepler",3.14000000,685.00,4536.00
"Kepler-155 c","Transit","Kepler",1.76000000,271.00,3985.00
"Kepler-683 b","Transit","Kepler",1.97000000,1348.00,5996.00
"Kepler-306 b","Transit","Kepler",1.82000000,830.00,4955.00
"Kepler-1260 b","Transit","Kepler",1.45000000,673.00,5923.00
"Kepler-21 b","Transit","Kepler",1.63900000,2015.00,6305.00
"Kepler-1737 b","Transit","Kepler",5.41000000,383.00,5043.00
"Kepler-49 e","Transit","Kepler",1.30000000,359.00,3816.00
"Kepler-1669 d","Transit","Kepler",1.38000000,626.00,4056.00
"Kepler-148 b","Transit","Kepler",1.87000000,1291.00,5271.00
"Kepler-231 b","Transit","Kepler",1.61000000,426.00,3767.00
"Kepler-53 d","Transit","Kepler",2.44000000,869.00,6079.00
"K2-233 d","Transit","K2",2.64000000,482.00,4950.00
"Kepler-1930 b","Transit","Kepler",1.65000000,643.00,5083.00
"Kepler-1464 b","Transit","Kepler",1.53000000,564.00,5638.00
"Kepler-406 b","Transit","Kepler",1.32000000,1306.00,5697.00
"Kepler-191 c","Transit","Kepler",2.11000000,578.00,5275.00
"Kepler-1463 b","Transit","Kepler",1.83000000,619.00,5973.00
"Kepler-1944 b","Transit","Kepler",2.48000000,803.00,5589.00
"Kepler-473 b","Transit","Kepler",5.51000000,962.00,5642.00
"Kepler-374 d","Transit","Kepler",2.03000000,1272.00,5640.00
"Kepler-185 b","Transit","Kepler",1.13000000,1237.00,4979.00
"Kepler-1801 b","Transit","Kepler",3.14000000,829.00,5738.00
"Kepler-248 b","Transit","Kepler",2.96000000,819.00,5191.00
"Kepler-1472 b","Transit","Kepler",1.54000000,613.00,6370.00
"Kepler-553 b","Transit","Kepler",4.86000000,1051.00,5551.00
"Kepler-1744 b","Transit","Kepler",3.50000000,514.00,5720.00
"Kepler-1788 b","Transit","Kepler",2.13000000,956.00,4786.00
"Kepler-167 d","Transit","Kepler",1.39000000,527.00,4978.00
"Kepler-374 c","Transit","Kepler",1.19000000,1245.00,6022.00
"Kepler-1614 b","Transit","Kepler",1.56000000,981.00,5376.00
"Kepler-126 d","Transit","Kepler",2.47000000,479.00,6239.00
"Kepler-1894 b","Transit","Kepler",1.26000000,1232.00,5772.00
"Kepler-514 b","Transit","Kepler",2.03000000,1248.00,6085.00
"Kepler-127 d","Transit","Kepler",2.54000000,593.00,6106.00
"Kepler-363 b","Transit","Kepler",1.74000000,1655.00,5759.00
"Kepler-1891 b","Transit","Kepler",1.31000000,1011.00,5516.00
"Kepler-107 c","Transit","Kepler",1.70000000,1262.00,5847.00
"Kepler-683 b","Transit","Kepler",1.97000000,1348.00,5996.00
"Kepler-1213 b","Transit","Kepler",1.21000000,1125.00,6218.00
"Kepler-812 b","Transit","Kepler",3.16000000,1228.00,7138.00
"Kepler-642 b","Transit","Kepler",3.95000000,1810.00,6570.00
"Kepler-42 c","Transit","Kepler",3.38000000,730.00,3203.00
"Kepler-321 b","Transit","Kepler",1.78000000,1116.00,5881.00
"Kepler-796 b","Transit","Kepler",1.91000000,1109.00,5426.00
"Kepler-308 b","Transit","Kepler",2.23000000,833.00,5896.00
"Kepler-1321 c","Transit","Kepler",3.26000000,935.00,4385.00
"K2-8 b","Transit","K2",2.97000000,691.00,4890.00
"Kepler-1225 b","Transit","Kepler",1.57000000,1046.00,6341.00
"Kepler-1090 c","Transit","Kepler",3.08000000,482.00,5403.00
"Kepler-865 c","Transit","Kepler",0.89000000,914.00,5440.00
"Kepler-219 c","Transit","Kepler",3.21000000,725.00,5778.00
"Kepler-989 b","Transit","Kepler",2.44000000,805.00,5185.00
"Kepler-1902 b","Transit","Kepler",1.02000000,628.00,3854.00
"Kepler-427 b","Transit","Kepler",13.79000000,1100.00,5800.00
"Kepler-415 c","Transit Timing Variations","Kepler",1.90000000,558.00,4350.00
"Kepler-1160 b","Transit","Kepler",1.95000000,857.00,5796.00
"Kepler-1774 b","Transit","Kepler",2.88000000,522.00,6214.00
"Kepler-514 b","Transit","Kepler",1.49000000,1233.00,6292.00
"Kepler-1370 b","Transit","Kepler",1.77000000,793.00,6292.00
"Kepler-341 e","Transit","Kepler",2.03000000,539.00,5616.00
"Kepler-42 b","Transit","Kepler",0.87000000,525.00,3068.00
"Kepler-1213 b","Transit","Kepler",0.92000000,1109.00,6204.00
"Kepler-1080 b","Transit","Kepler",4.02000000,562.00,6549.00
"Kepler-285 b","Transit","Kepler",1.40000000,1125.00,5400.00
"Kepler-1601 b","Transit","Kepler",0.88000000,1507.00,5991.00
"Kepler-217 d","Transit","Kepler",1.14000000,1533.00,6765.00
"Kepler-377 c","Transit","Kepler",1.70000000,647.00,6207.00
"Kepler-1761 b","Transit","Kepler",0.92000000,582.00,3767.00
"Kepler-416 b","Transit Timing Variations","Kepler",2.62000000,1057.00,5977.00
"KOI-4777.01","Transit","Kepler",0.51000000,1180.00,3515.00
"TOI-1749 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",1.39000000,831.00,3985.00
"KOI-94 c","Transit","Kepler",4.32000000,1012.00,6182.00
"TOI-1194 b","Transit","Transiting Exoplanet Survey Satellite (TESS)",8.71664516,1264.29,5394.00
"HATS-18 b","Transit","Multiple Observatories",14.89676100,2069.48,5600.00
"Kepler-1270 b","Transit","Kepler",3.01000000,1464.00,5190.00
"Kepler-296 c","Transit","Kepler",1.52000000,440.00,3517.00
"Kepler-1244 b","Transit","Kepler",1.45000000,1839.00,6732.00
"Kepler-114 c","Transit","Kepler",1.28000000,507.00,3983.00
"Kepler-84 c","Transit","Kepler",2.94000000,819.00,6028.00
"Kepler-1036 b","Transit","Kepler",2.91000000,336.00,5650.00
"Kepler-1488 b","Transit","Kepler",1.59000000,594.00,6035.00
"Kepler-405 c","Transit","Kepler",3.81000000,555.00,5817.00
"Kepler-384 c","Transit","Kepler",1.20000000,491.00,5585.00
"Kepler-1783 b","Transit","Kepler",2.46000000,1088.00,5129.00
"Kepler-197 d","Transit","Kepler",1.15000000,811.00,6004.00
"Kepler-235 e","Transit","Kepler",1.94000000,265.00,3887.00
"Kepler-119 b","Transit","Kepler",3.55000000,1213.00,5598.00
"Kepler-220 b","Transit","Kepler",0.86000000,759.00,4499.00
"Kepler-315 c","Transit","Kepler",3.64000000,269.00,5724.00
"Kepler-242 c","Transit","Kepler",3.01000000,613.00,5015.00
"Kepler-462 c","Transit","Kepler",6.00000000,597.00,7717.00
"Kepler-1769 b","Transit","Kepler",3.35000000,468.00,6277.00
"Kepler-1738 b","Transit","Kepler",2.80000000,957.00,6063.00
"Kepler-605 c","Transit","Kepler",0.74000000,1145.00,5390.00
"Kepler-2000 c","Transit","Kepler",1.40000000,354.00,3769.00
"Kepler-558 b","Transit","Kepler",2.34000000,497.00,5292.00
"Kepler-619 c","Transit","Kepler",1.64000000,1767.00,6122.00
"Kepler-594 b","Transit","Kepler",2.13000000,681.00,5575.00
"Kepler-893 b","Transit","Kepler",3.19000000,1034.00,6108.00
